id	document	topic	plot_x	plot_y	topic_word	words_count
276	276	Sensitivity, specificity, positive predictive values, and negative predictive values, by CSF -synuclein cutoff value	3	16.968357	13.316782	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	11
277	277	Comparison of acid-fast-bacilli smear-positive, smear-negative, and smear-indeterminate patients	6	-8.000324	-0.6452485	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	11
278	278	Diagnostic sensitivities  (SE) , specificities  (SP) , false-negative  (FN)  and false-positive  (FP)  cases in each conventional BIT subtest and in combinations of two and three subtests  (n=52)	3	14.086283	10.901185	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
279	279	Proportion of participants reporting severe rotavirus gastroenteritis  (RVGE)  episodes with a score of 11, 19 and 20 on the Vesikari scale and efficacy of vaccine during the 2-years' efficacy period  (according-to-protocol cohort for efficacy)	0	-3.6423597	-19.662954	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	20
280	280	Pooled estimates of associations of TP53 codon 72 genotype and cervical histology of 33 studies; and invasive cervical cancer cases of 25 studies in subgroups of HPV status, ethnic group, and different quality criteria	0	-11.944925	5.3686523	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	20
281	281	Interim Operative Procedures Performed in 38 Stage I Operative Survivors Before Stage II Operation	0	-11.037802	0.03338937	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	9
282	282	Subgroup Analyses for Death, Major Amputation, Likelihood of Any Revascularization, and Likelihood of Endovascular Revascularization in the Study Cohort on the Basis of A PrioriDefined Subgroups	0	2.223776	3.465799	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	13
283	283	Summary of Studies That Used Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Analyzed Separately	0	-2.3456922	5.8284106	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	10
284	284	Ratio of Actual THV Stent Area Measured With CT to Nominal THV Area According to THV Size and Degree of Underfilling	0	3.1214275	-1.0383509	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	11
285	285	Patients with a positive smear microscopy, Xpert MTB/RIF, or culture result, and days to result, per allocation group	6	-6.8212123	-0.8587449	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	11
286	286	Hazard Ratios for Different Endpoints per 1 SD Increase of ST2 Level or NT-proBNP Level  (on the Log2 Scale)  at Any Point in Time Using Repeated ST2 and Repeated NT-proBNP Measurements in a Joint Model	0	3.0601482	5.5572047	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	17
287	287	Stent thromboses according to ARC criteria for definite stent thrombosis and according to per-protocol definitions used in individual trials	0	2.3871574	-2.2090104	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	12
288	288	Sensitivity, specificity, and positive and negative predictive value for retinopathy at different fasting plasma glucose cutoffs	3	15.515152	12.741831	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
289	289	Lumen Area, Vessel Area and Plaque Area of Cross Sections Arranged in the Six Sections  legend	0	25.901348	3.0097878	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	11
290	290	Sensitivity, Specificity, Positive Predictive Value, and Negative Predictive Value of Various Cut-Off Values for the Indicated Parameters	3	17.075983	13.054439	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	11
291	291	Effect of the 9vHPV vaccine on the incidence of persistent infection, cervical disease, cervical cytological abnormalities, and cervical definitive therapy related to each HPV type in the per-protocol efficacy population	0	-3.4031587	-15.433477	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	19
292	292	APOE genotypes of AD patients and aged non-AD patients positive or negative for HSV1 in brain  (frontal lobe and temporal lobe)	6	-2.1288483	-6.2815995	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	12
293	293	Efficacy against CIN2+ and CIN1+ associated with HPV16 or HPV18 in the total vaccinated cohort for efficacy	0	-1.886637	-16.110952	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	6
294	294	Vaccine efficacy against all-cause severe gastroenteritis and admission  (according-to-protocol cohort for efficacy)	0	-2.2405956	-17.645615	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	10
295	295	Key Eligibility Criteria and Key Exclusion Criteria	0	1.4699984	-0.96562827	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	4
296	296	Value of the Aortic Effective Regurgitant Orifice Area Calculated With the Proximal Isovelocity Surface Area Method and Quantitative Doppler and Two-Dimensional Echocardiographic Methods in the Overall Study Group and in Subgroups of Patients	6	-14.487375	5.5494328	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	21
297	297	Percentage of Total Cross Section Represented by Plaque Area  (Difference Between Lumen Area and Area Delimited by Internal Elastic Lamina)  at Either 7 or 21 Days After Treatment with rhVEGF  (2 g/kg by a Single Intramuscular Injection)  or Albumin legend	0	26.421835	3.3166783	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	23
298	298	Summary of Studies That Use Measured EOAi to Assess VP-PM: Data of Moderate and Severe VP-PM Are Combined	0	-2.295741	5.7728996	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	9
299	299	Comparison of ARIC JUPITER-Eligible Group, JUPITER Placebo Arm, and JUPITER Treated Arm: Event Rates	0	-10.770591	8.84065	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	11
300	300	Per Vessel Territory Diagnostic Accuracy of Coronary Computed Tomography Angiography, Transluminal Attenuation Gradient, Contrast Opacification Difference  (Maximum, Mean, and Minimum) , and Quantitative Coronary Angiography Compared With Fractional Flow Reserve  (N = 78)	3	14.616059	-15.905762	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	24
301	301	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	0	-5.7072797	25.47374	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	19
302	302	Basal and  () Isoprenaline-Stimulated cAMP-levels of CHW-beta1 Cells in the Presence of Rabbit  (70 nmol/liter) , Mouse  (7 nmol/liter) , or Human Anti-beta1-ECII  (2 mol/liter)	0	-5.7072797	25.47374	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	19
303	303	Comparison of MR, Doppler Echocardiography and Catheterization-Derived Peak Pulmonary Vein Blood Flow Gradients  (mm Hg)  in Patients With Pulmonary Venous Pathway Obstruction	3	-8.931875	13.724126	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	15
304	304	Individual Peak Myocardial Videointensity Data  (in gray scale units)  in Middle and Lateral Segments of Original Stenosis Zone and Adjacent Perfusion Bed in the Presence of One- and Two-Vessel Stenosis During Both Rest and Dobutamine Stress Echocardiography	3	16.225983	0.61377555	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	22
305	305	Peak Tissue Doppler Velocity at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	3	19.067167	0.4269376	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	15
306	306	Comparison of Magnetic Resonance Imaging Findings Based on Dobutamine-Induced Systolic Wall Thickening and End-Diastolic Wall Thickness With Postrevascularization Recovery of Systolic Wall Thickening	3	17.028967	-3.196451	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	18
307	307	Coronary Flow Velocity Change in Coronary Aneurysms at Rest and Coronary Flow Reserve in 25 Patients With Kawasaki Disease and Aneurysmal Lesions in 29 Coronary Vessels  (group 2)	3	9.556099	-13.982416	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	18
308	308	Peak Systolic SR Data at Rest and During Dobutamine Stimulation Related to Results of 18F-Fluorodeoxyglucose Positron Emission Tomography for 192 Dyssynergic Segments at Rest	3	19.01356	0.42700857	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
309	309	Forearm Blood Flow During Brachial Artery Infusion of Saline, l-Arginine Alone, Nitroprusside, Acetylcholine and Acetylcholine Plus l-Arginine in Control Subjects and Hypertriglyceridemic Patients	6	-3.5837488	-8.75068	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	16
310	310	Coronary Flow Velocity Dynamics in Eight Patients With Kawasaki Disease and Ischemic Findings on Exercise Stress Testing and Normal Coronary Arteries on Angiography  (group 4)	3	10.110904	-13.2544	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	17
311	311	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	7	24.262249	9.357527	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	18
312	312	Variable Inter-Compression Analysis Between the Repeated Measurements  (t1)  of 48 Coronary Obstructions in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Measurements  (t0)  in the Original Image Series legend	7	24.262249	9.357527	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	18
313	313	Peak Pulmonary Vein Blood Flow Velocity  (cm/s)  of Patients With Pulmonary Venous Pathway Obstruction from MR Velocity Mapping and Doppler Echocardiography legend legend	3	-8.86133	13.667571	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	16
314	314	Sensitivity of Dipyridamole, Dobutamine Stress Echo and Myocardial Perfusion Scintigraphy for the Detection of Isolated Left Anterior Descending Coronary Artery Disease With and Without Multivessel Disease legend	3	9.885445	-10.746832	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	19
315	315	Per-Vessel Territory Diagnostic Accuracy of QCA, Coronary CTA, Combined CTA+ CTP, Combined CTA+ TAG320, and MDCT-IP Assessments, Compared With FFR	3	10.798428	-4.550088	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	10
316	316	Value of Response to Dobutamine at the First Week  (Wall Thickening With Dobutamine >2 mm)  for Predicting Normal Segmental Wall Motion at the Sixth Month  (Wall Thickening >2 mm)  Depending on the Transmural Extent of Necrosis	3	17.730124	-3.2121227	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	20
317	317	Diagnostic Performance of Multislice Spiral Computed Tomography Coronary Angiography for the Detection of Significant Obstructive Lesions	3	14.491388	-12.098351	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
318	318	Contractile Responses to Potassium  (K+125 mmol/liter)  Phenylephrine  (PE, 1 mol/liter)  and Angiotensin II  (1 and 100 nmol/liter) , and Dilator Responses to Acetylcholine  (10 mol/liter)  in Human Internal Mammary Artery Segments From Patients With the DD or the II/ID Genotype legend	0	-6.791223	25.916847	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	22
319	319	Comparison of Thallium-201 and Technetium-99m Tetrofosmin Single-Photon Emission Computed Tomographic Dipyridamole Imaging Data in 364 Scan Segments	3	15.340525	-8.822446	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
320	320	Diagnostic Accuracy of Two-Dimensional Dobutamine Stress Echocardiography, TDI and SRI for Detection of Viability Determined by 18F-Flurodeoxyglucose Positron Emission Tomography	3	12.4110155	-5.6665025	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	11
321	321	Variable Inter-Compression Analysis Between the Repeated Calibrations  (t1)  of 48 Catheters in the Original and the Compressed/Decompressed  (CR 6, 10 and 16)  Image Series and the First Calibrations  (t0)  in the Original Image Series legend	7	24.522154	10.06398	[('regress', '4.34'), ('model', '3.90'), ('analysi', '3.90'), ('multivari', '3.32'), ('variabl', '2.89'), ('hazard', '2.89'), ('proport', '2.75'), ('predictor', '2.31'), ('cardiac', '2.17'), ('heart', '2.02')]	17
322	322	Pulse, Systolic Blood Pressure, End-Tidal Carbon Dioxide Concentration and Arterial Oxygen Saturation at Rest, at 3 Minutes of Exercise, at 6 Minutes of Exercise and at Peak Exercise With Placebo and Dihydrocodeine	3	2.2038648	1.6995275	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	20
323	323	Diagnostic Accuracy of Whole-Heart Coronary Magnetic Resonance Angiography to Detect Stenoses of 50% in 113 Patients Who Completed Acquisition of Coronary Magnetic Resonance Data	3	14.757887	-14.1602745	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	16
324	324	Analysis of Significance and Prognostic Value of Systolic Blood Pressure, Diastolic Blood Pressure and Mean Arterial Blood Pressure Obtained During Dobutamine Infusion  a	3	18.277395	-7.406608	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	17
325	325	Analysis of the Influence of Coronary Diameter, Image Quality, and Coronary Calcium of the Diagnostic Performance of 64-Slice CTCA for the Detection of 50% Stenosis on QCA in the Per-Segment Analysis  (95% CI)	3	12.725682	-13.636144	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	16
326	326	Cutpoints for Electron Beam Computed Tomographic Coronary Calcium Scores for Sensitivity of 90% and Associated Specificity and for Electron Beam Computed Tomographic Quantified Coronary Calcium Scores for Specificity of 90% and Associated Sensitivity as a Function of Decade of Associated Maximal Angiographic Lumen Stenoses	3	18.263153	-11.805066	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	29
327	327	Relative Coronary Flow Reserves for Adenosine and Papaverine and Volumetric Coronary Flow Reserve for Acetylcholine in Five Patients with the Adenosine Defect and Twenty-Four Control Subjects	3	8.116729	-14.255277	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	16
328	328	PET Flow and Glucose Uptake, Percent MIBI Uptake, Ventricular Function and Percent Fibrosis in Anterior Wall Biopsy Specimen	3	0.92234796	2.4525878	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
329	329	Relationship Between Coronary Artery Lesions and Perfusion Defects on Thallium-201 Single Photon Emission Computed Tomography	3	14.438507	-9.01826	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
330	330	Intensity of Single-Photon Emission Computed Tomographic Perfusion Defects, Wall Motion Abnormalities and Contrast Effects on Patients in Each Randomized Dosage Group legend	6	14.035401	-7.8462534	[('patient', '8.09'), ('hospit', '2.52'), ('infarct', '1.99'), ('myocardi', '1.99'), ('outcom', '1.86'), ('acut', '1.72'), ('legend', '1.72'), ('random', '1.46'), ('clinic', '1.46'), ('complic', '1.33')]	18
331	331	Comparison Between Intravenous Electron-Beam Coronary Angiography and Selective Coronary Angiography in 221 Segments Comprising the Proximal and Mid Major Coronary Arteries  (eight-segment model)  in 28 Patients  legend	3	17.215403	-13.798287	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	19
332	332	Diagnostic Performance of SPECT, CMR, and PET Perfusion Imaging on Patient and Coronary Artery Territory Basis	3	11.199837	-11.417966	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	10
333	333	Results: Detection of Significant  (50%)  Stenoses With 16-Row Multislice Spiral Computed Tomography Coronary Angiography	3	15.033729	-12.220037	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	10
334	334	Quantitative Measurements of Wall Thickness, Simulated Wall Motion and Simulated Wall Thickening Using the Variable Thickness Heart Phantom	3	16.341259	-3.44415	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	14
335	335	Detection of Significant Coronary Stenoses by Electron Beam Computed Tomography Versus Coronary Angiography for 267 Analyzed Segments	3	16.104086	-12.861613	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	13
336	336	Results of Quantitative Computerized Digital Analysis of Micro-CT Images by Normal and the Balloon-injured Coronary Arteries	3	10.766769	-8.5096	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
337	337	Correlation of Single-Photon Emission Computed Tomography  (SPECT)  With Harmonic Myocardial Contrast Echocardiography in the Triggered Mode, According to the Correlation of SPECT with Wall Motion Analysis  (After Exclusion of Nondiagnostic Studies)  legend	3	15.220837	-6.304289	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	22
338	338	Performance Indexes of CTCA and SPECT/CTCA for Detection of Hemodynamically Significant Coronary Lesions in 170 Segments in 44 Patients	3	12.436461	-12.191592	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
339	339	Results of Magnetic Resonance Imaging Parameters and uptake by Positron Emission Tomography, According to Wall Motion	3	14.282077	-4.574947	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	12
340	340	Mitral Inflow, Pulmonary Venous Flow and Mitral Annulus Velocity in 59 Normal Volunteers	0	1.3399669	0.4743803	[('vaccin', '1.82'), ('efficaci', '1.57'), ('accord', '1.41'), ('cohort', '1.16'), ('intervent', '1.16'), ('sever', '0.91'), ('area', '0.91'), ('level', '0.91'), ('respons', '0.91'), ('liter', '0.83')]	10
341	341	Diagnostic Performance of RT-MCE and SPECT to Detect Significant Coronary Artery Disease in Individual Vascular Territories	3	11.255153	-11.480495	[('coronari', '4.33'), ('valu', '1.96'), ('arteri', '1.55'), ('sensit', '1.55'), ('legend', '1.44'), ('ventricular', '1.44'), ('wall', '1.44'), ('detect', '1.34'), ('angiographi', '1.34'), ('leav', '1.34')]	11
