id	document	topic	topic_prob	topic_word	plot_x	plot_y	td_x	td_y	td_z
352	352	Comparison of CHA2DS2-VASc and CHA2DS2-VASc-R Scores in Predicting Stroke: Relative Hazard Associated With 1-Point Increase in Stroke Risk Score, and C-Statistic	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-12.575983	-10.787209	121.765976	41.740906	91.88596
353	353	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	3	16	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-14.4086	-13.172574	113.318924	76.18369	64.627594
354	354	Hazard of Stroke by Race/Ethnicity, Relative to White Patients, After Controlling for CHA2DS2-VASc Score  (Model 1)  and CHA2DS2-VASc Score Plus Anticoagulant Use  (Model 2)	3	16	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-14.4086	-13.172574	113.318924	76.18369	64.627594
355	355	ORunadjusted and ORadj-2 of morbidity at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	3	18	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.367199	-24.744467	29.900482	-182.55283	-22.906118
356	356	7-day risk of stroke stratified according to ABCD score at first assessment in all referrals with suspected TIA to OXVASC and risk of stroke before scheduled clinic appointment in all referrals with suspected TIA to the non-OXVASC hospital-referred weekly TIA clinic	3	14	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-13.809794	-5.3641276	56.190136	-2.1416948	70.15722
357	357	ORunadjusted and ORadj-2 of mortality at 30 days for patients with anaemia or risk factors and anaemia and risk factors, compared with reference populations of patients with neither anaemia nor risk factors	3	17	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.368193	-24.753307	-1.7188191	184.6613	6.697591
358	358	Association of Age, Sex, and Race/Ethnicity With ABI Category, and Age-, Sex-, and Race/Ethnicity-Adjusted Distributions of Risk Factors by ABI Category	3	10	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.719378	-2.2168057	66.20976	32.706554	47.19477
359	359	Association of TG or TG Genetic Risk Score With CAC 75th Percentile in the FHS	3	5	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-1.5323508	-0.45605484	-45.342915	5.222817	-136.11612
360	360	Relative Risk of Incident CAC and Mean Change in CAC Score With Varying FRS and RRS Groups According to Low- and High-Risk Groups Classified by FRS and RRS, Respectively	3	7	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-10.033283	-4.14891	39.793648	3.3800516	37.90313
361	361	Pooled analysis of the early risk of recurrent vascular events, given per time period after randomisation, in trials of aspirin versus control in secondary prevention after transient ischaemic attack and ischaemic stroke	3	19	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.648508	4.5258822	-0.7455109	36.26992	104.87133
362	362	Risk of Ischemic Stroke in Patients with an ATRIA Score of 0 to 5, Stratified on the Basis of Their CHA2DS2-VASc Scores	3	10	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-12.804195	-7.740079	-27.261515	-28.960117	-167.39748
363	363	Western Aphasia Battery  (WAB)  subtest scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-16.00422	-22.061998	-50.182793	-67.02139	-3.8868308
364	364	Risk of Ischemic Stroke in AF Female Patients  (CHA2DS2-VASc Score of 2: Female Plus 1 Additional Stroke Risk Factor)	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-11.378983	-8.033439	85.8327	20.767525	80.184364
365	365	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients with dominant hemispheric tumour who were dysphasic  (aphasia quotient <937)  before resection	3	13	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-16.007664	-21.920324	-59.795033	87.50564	160.7116
366	366	Severity and duration of upper-respiratory-tract  (URT)  and lower-respiratory-tract  (LRT)  symptoms associated with rhinovirus infection	1	7	intervent(19),modern(13),women(12),method(12),estim(12),level(11),incom(11),high(9),countri(9),region(8)	-2.842377	0.44797269	-32.616856	30.578432	-146.92474
367	367	Statistical associations  (p<10107)  between Illumina SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of three UK study populations consisting of up to 4337 participants	3	15	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-26.286425	-9.836836	-29.341602	-10.837977	-116.72597
368	368	c statistics  (with 95% CI)  for early stroke discrimination with ABCD2, ABCD2-I, and ABCD3-I scores at each timepoint after transient ischaemic attack	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-5.7967105	5.075883	58.589005	93.18553	126.082886
369	369	Association of Lipid Measures or Genetic Risk Scores With CAC 75th Percentile in the Pooled FHS Offspring and Third-Generation Cohorts  (n = 3,110)	3	11	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-1.8467045	-0.3374481	17.65907	56.442066	8.25159
370	370	Ischemic Stroke Event Rates Stratified by the Sum of Points for ATRIA, CHADS2, and CHA2DS2-VASc Risk Scores	3	11	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-12.712176	-7.7581425	79.29875	44.975903	107.65718
371	371	Randomised controlled trials included in the systematic review and network meta-analysis	3	9	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	4.2149878	-2.1541417	-11.291568	53.14961	-22.227922
372	372	Statistical associations  (p<10107)  between Affymetrix SNPs and circulating concentrations of LDL cholesterol in a genome-wide meta-analysis of five study populations consisting of up to 11685 participants	3	14	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-26.345076	-9.630755	-59.64964	-19.275652	34.950226
373	373	Pooled analysis of the effect of any aspirin versus control in secondary prevention after TIA and ischaemic stroke on the early risk of any recurrent ischaemic stroke and on disabling or fatal ischaemic stroke stratified by the nature of the presenting event  (TIA and minor stroke vs major stroke)  and by time from presenting event to randomisation  (14 days vs >14 days)	3	33	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-9.190104	5.256001	11.063636	38.82091	129.07402
374	374	Prevalence of Solo and Combination Antiplatelet Prescription in AF Patients at Intermediate to High Risk of Stroke, Stratified by Prescription of Aspirin Versus OAC in the Overall CHADS2 Score2 and CHA2DS2-VASc Score2 Cohorts and Subcohorts of Patients With and Without Any Coronary Heart Disease Risk Equivalent	3	23	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-14.166582	-7.5814147	101.99712	17.34543	128.07372
375	375	Adjuvant radiotherapy received  (within 3 months after surgery) , nodes removed, nodal status, and external-beam radiotherapy  (EBRT)  received in node-positive patients by risk group defined according to ASTEC radiotherapy eligibility	7	13	patient(57),outcom(24),hospit(22),clinic(21),acut(21),legend(20),myocardi(18),infarct(17),therapi(13),versus(11)	-11.412279	2.0937006	1.2503531	84.69108	156.62704
376	376	Distribution of WHODAS disability scores by dementia status and site, and the effects of dementia  (main effect of 10/66 dementia, modified by DSM-IV dementia)  on WHODAS score	3	16	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-11.3045635	-2.0802877	169.0436	10.195723	76.65014
377	377	Drug Prescription Distribution Among Responders by Haplotype Arg389Arg-Ser49Ser  (n = 85)  and Arg389Gly-Ser49Ser  (n = 97)	3	3	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	0.45688215	-0.42024395	2.681731	-7.101369	-35.93095
378	378	Vascular risk factors and retinal vascular signs in patients with lacunar and other ischaemic stroke	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.0313	1.2724366	14.424407	19.640352	66.61776
379	379	Availability of data from randomised trials that began before 1990 of adjuvant tamoxifen versus no adjuvant tamoxifen	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	2.8447735	-15.050918	-5.627294	75.21145	-51.499733
380	380	Western Aphasia Battery  (WAB)  summary scores before and after resection for patients whose language was classified as normal  (aphasia quotient 938)  before resection	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-16.004501	-21.283646	-78.83349	-63.13225	-0.5666287
381	381	Imputed SNPs showing genome-wide statistical association  (p<10107)  with circulating concentrations of LDL cholesterol; meta-analysis of four study populations consisting of up to 9988 participants	3	16	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-26.715538	-9.845679	-82.6593	-24.778315	27.089422
382	382	Risk of transient ischaemic attack according to use of HRT and identified risk factors in women aged 4564 years	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-6.545608	2.4663851	-43.655315	-180.19171	56.41101
383	383	Prevalence Rates of Major Cardiovascular Risk Factors in Patients With Familial P-CAD and Their Respective Age- and Gender-Matched Control Subjects, According to Parental History of CAD in Patients with Familial P-CAD *	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-5.723863	-4.897399	54.74481	-61.201775	143.06079
384	384	Independent contributions to the risk of a second ischaemic stroke for prothrombotic risk factors, antithrombotic treatment, and stroke subtypes	3	11	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.98136	2.2392988	53.99409	47.497784	79.45776
385	385	Design of randomised trials of unfractionated heparin compared with placebo or untreated control in acute coronary syndrome without ST elevation	5	6	coronari(47),arteri(17),patient(16),wall(15),detect(15),flow(13),diagnost(13),angiographi(13),comput(12),tomographi(12)	5.0413733	-3.0531032	-34.780964	53.145466	-39.121643
386	386	Discrimination between benign and malignant thyroid lesions by CD44v6 and galectin-3 immunodetection on fresh cytological material from preoperative fine-needle aspiration	2	9	cancer(27),year(25),health(15),incid(14),surviv(13),develop(13),standardis(13),ratio(13),type(12),countri(12)	-7.9185452	-8.794911	-84.29969	19.077	-151.90913
387	387	Risk of ischaemic stroke subtypes  *   associated with risk factors	3	7	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.195292	2.0464401	39.41237	28.017107	73.18589
388	388	Germline BRCA mutation status according to tumour BRCA mutation status	3	9	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-5.8606873	-10.631134	136.95325	-24.903267	122.448654
389	389	Multivariable Logistic Regression Predicting the Likelihood of CAD According to Quartiles of LBP Levels, Markers of Systemic Inflammation, and Established Cardiovascular Risk Factors	3	6	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	3.6802459	2.397811	85.180336	105.0143	32.065845
390	390	Evaluating the Predictive Ability of the HAS-BLED Score Versus CHADS2 or CHA2DS2-VASc Score for the Detection of MajorBleeding Using C-Statistics, Relative NRI, and IDI Indexes	3	10	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-14.126278	-9.806828	106.86301	72.28476	117.42097
391	391	Description of haemostatic gene polymorphisms in this review and their associated intermediate phenotypes	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-0.82885724	-1.248168	20.534527	42.831665	-24.499979
392	392	Risk of intracerebral haemorrhage according to use of HRT and identified risk factors in women aged 4564 years	3	6	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-6.34518	2.326761	58.13442	-31.724562	45.956997
393	393	Prevalence of different risk factors in cryptogenic versus other transient ischaemic attack and ischaemic stroke subtypes	3	12	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.106144	3.32161	24.59886	40.391216	92.23557
394	394	Women with hormone-receptor-positive tumours and who did not report either symptom at trial entry with vasomotor symptoms or joint symptoms at the 3-month follow-up visit according to treatment group	1	11	intervent(19),modern(13),women(12),method(12),estim(12),level(11),incom(11),high(9),countri(9),region(8)	-13.834719	11.446442	-21.5183	-108.13588	-3.939318
395	395	Overview of Used Risk Scores: Risk Factors Used in ATRIA Risk Score	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-11.513042	-5.7767076	47.424603	9.781525	102.46
396	396	Respiratory-chain enzyme activity in circulating lymphocytes of patients 1 and 3 and of 163 controls	3	5	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-0.31842196	-3.302085	-41.48411	146.77376	13.8522835
397	397	SLC6A3 mutations identified in patients with dopamine transporter deficiency syndrome	3	7	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-1.2402844	-3.6299672	11.079831	-15.259968	-79.88159
398	398	Relative Risk of Incident CAC Associated With Increasing Risk Categories According to FRS and RRS Classification	3	8	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.770753	-3.6534352	2.9173245	-5.1256485	-190.84819
399	399	Mean Change in CAC Score  (Agatston Units)  Associated With Increasing Risk Categories According to FRS and RRS Classification	3	6	risk(49),score(37),stroke(27),associ(19),factor(19),patient(17),ischaem(14),vasc(14),accord(13),studi(12)	-8.522668	-4.096446	35.408318	47.0978	37.208458
